alert_id,timestamp,month,source,rule_name,severity,mitre_tactic,disposition,escalated_to_incident,analyst,shift
ALT-000841,2026-04-14 09:10:47,2026-04,IDS,SMB lateral movement,Low,Impact,Benign True Positive,No,r.islam,Morning
ALT-000846,2026-04-14 10:14:32,2026-04,SIEM,Brute-force logon burst,Low,Execution,False Positive,No,r.islam,Morning
ALT-000845,2026-04-14 10:14:39,2026-04,WAF,Web shell upload,High,Initial Access,False Positive,No,s.khatun,Morning
ALT-000847,2026-04-14 10:36:36,2026-04,SIEM,Logon from disabled account,Low,Credential Access,False Positive,No,s.khatun,Morning
ALT-000850,2026-04-14 10:59:20,2026-04,SIEM,New privileged account,Critical,Lateral Movement,False Positive,No,r.islam,Morning
ALT-000836,2026-04-14 11:05:57,2026-04,EDR,LOLBin execution,Low,Command and Control,False Positive,No,m.hasan,Morning
ALT-000838,2026-04-14 12:10:07,2026-04,WAF,Web shell upload,Medium,Impact,False Positive,No,m.hasan,Morning
ALT-000842,2026-04-14 12:10:10,2026-04,IDS,EternalBlue exploit,Medium,Discovery,False Positive,No,t.begum,Morning
ALT-000839,2026-04-14 14:22:35,2026-04,IDS,Cobalt Strike beacon,Low,Privilege Escalation,True Positive,No,n.akter,Evening
ALT-000852,2026-04-14 15:19:51,2026-04,WAF,Web shell upload,Medium,Execution,False Positive,No,m.hasan,Evening
ALT-000844,2026-04-14 16:42:48,2026-04,EDR,Credential dumping tool,Medium,Execution,True Positive,No,a.rahman,Evening
ALT-000848,2026-04-14 17:11:32,2026-04,IDS,Cobalt Strike beacon,Low,Command and Control,True Positive,No,a.rahman,Evening
ALT-000853,2026-04-14 17:54:18,2026-04,Email-GW,Business email compromise,Medium,Command and Control,False Positive,No,s.khatun,Evening
ALT-000843,2026-04-14 18:39:34,2026-04,Email-GW,Business email compromise,Medium,Impact,True Positive,No,r.islam,Evening
ALT-000857,2026-04-15 05:06:05,2026-04,WAF,XSS attempt,Low,Collection,Benign True Positive,No,t.begum,Night
ALT-000866,2026-04-15 05:14:49,2026-04,SIEM,Brute-force logon burst,High,Credential Access,True Positive,No,t.begum,Night
ALT-000868,2026-04-15 06:13:44,2026-04,SIEM,Logon from disabled account,Medium,Credential Access,Benign True Positive,No,r.islam,Morning
ALT-000861,2026-04-15 06:24:21,2026-04,EDR,Unsigned driver load,High,Collection,False Positive,No,m.hasan,Morning
ALT-000867,2026-04-15 07:55:23,2026-04,EDR,Unsigned driver load,High,Initial Access,False Positive,No,r.islam,Morning
ALT-000864,2026-04-15 08:29:57,2026-04,Email-GW,Business email compromise,Critical,Discovery,False Positive,No,t.begum,Morning
ALT-000863,2026-04-15 08:34:40,2026-04,Email-GW,Spoofed internal sender,Medium,Credential Access,Duplicate,No,m.hasan,Morning
ALT-000854,2026-04-15 09:00:10,2026-04,Email-GW,Phishing URL,Low,Command and Control,False Positive,No,n.akter,Morning
ALT-000870,2026-04-15 09:05:38,2026-04,SIEM,New privileged account,Medium,Privilege Escalation,False Positive,No,r.islam,Morning
ALT-000869,2026-04-15 10:54:32,2026-04,IDS,EternalBlue exploit,Medium,Execution,False Positive,No,t.begum,Morning
ALT-000865,2026-04-15 11:34:57,2026-04,Email-GW,Phishing URL,Critical,Collection,False Positive,No,r.islam,Morning
ALT-000871,2026-04-15 12:04:40,2026-04,SIEM,Brute-force logon burst,Low,Persistence,Benign True Positive,No,r.islam,Morning
ALT-000858,2026-04-15 12:14:00,2026-04,IDS,Nmap scan,Medium,Command and Control,False Positive,No,r.islam,Morning
ALT-000872,2026-04-15 12:41:26,2026-04,WAF,Web shell upload,Medium,Initial Access,Duplicate,No,r.islam,Morning
ALT-000856,2026-04-15 13:23:07,2026-04,SIEM,New privileged account,Medium,Exfiltration,True Positive,No,r.islam,Morning
ALT-000874,2026-04-15 14:32:26,2026-04,SIEM,New privileged account,High,Command and Control,False Positive,No,s.khatun,Evening
ALT-000859,2026-04-15 15:58:04,2026-04,EDR,Unsigned driver load,Medium,Discovery,True Positive,Yes,m.hasan,Evening
ALT-000862,2026-04-15 16:28:29,2026-04,IDS,Cobalt Strike beacon,Medium,Command and Control,Benign True Positive,No,m.hasan,Evening
ALT-000855,2026-04-15 17:46:29,2026-04,SIEM,New privileged account,Low,Defense Evasion,False Positive,No,t.begum,Evening
ALT-000860,2026-04-15 17:48:55,2026-04,Firewall,Outbound to known C2,Medium,Impact,False Positive,No,n.akter,Evening
ALT-000873,2026-04-15 18:11:33,2026-04,EDR,Credential dumping tool,Medium,Exfiltration,False Positive,No,s.khatun,Evening
ALT-000876,2026-04-16 05:50:44,2026-04,Firewall,Inbound port scan,High,Initial Access,Duplicate,No,a.rahman,Night
ALT-000884,2026-04-16 07:40:22,2026-04,Firewall,Outbound to known C2,Low,Defense Evasion,False Positive,No,t.begum,Morning
ALT-000893,2026-04-16 07:44:21,2026-04,EDR,Credential dumping tool,Low,Credential Access,Benign True Positive,No,m.hasan,Morning
ALT-000880,2026-04-16 08:25:30,2026-04,SIEM,Brute-force logon burst,Low,Privilege Escalation,False Positive,No,t.begum,Morning
ALT-000892,2026-04-16 09:21:30,2026-04,SIEM,Audit log cleared,Low,Command and Control,Duplicate,No,r.islam,Morning
ALT-000875,2026-04-16 10:35:44,2026-04,Firewall,Inbound port scan,Low,Execution,Benign True Positive,No,s.khatun,Morning
ALT-000878,2026-04-16 10:47:04,2026-04,Email-GW,Business email compromise,Low,Command and Control,True Positive,No,t.begum,Morning
ALT-000879,2026-04-16 11:19:18,2026-04,WAF,Path traversal,Low,Defense Evasion,False Positive,No,m.hasan,Morning
ALT-000881,2026-04-16 13:11:47,2026-04,SIEM,New privileged account,Medium,Persistence,False Positive,No,s.khatun,Morning
ALT-000885,2026-04-16 13:15:21,2026-04,EDR,Ransomware canary file,Medium,Execution,False Positive,No,r.islam,Morning
ALT-000889,2026-04-16 13:53:16,2026-04,IDS,EternalBlue exploit,High,Discovery,True Positive,Yes,a.rahman,Morning
ALT-000891,2026-04-16 14:01:52,2026-04,Firewall,Inbound port scan,High,Persistence,Benign True Positive,No,r.islam,Evening
ALT-000877,2026-04-16 14:03:28,2026-04,EDR,Unsigned driver load,Critical,Execution,False Positive,No,r.islam,Evening
ALT-000895,2026-04-16 14:54:27,2026-04,Firewall,Outbound to known C2,Medium,Initial Access,True Positive,Yes,a.rahman,Evening
ALT-000894,2026-04-16 14:59:37,2026-04,EDR,Unsigned driver load,Low,Impact,False Positive,No,m.hasan,Evening
ALT-000882,2026-04-16 15:00:12,2026-04,SIEM,Logon from disabled account,High,Collection,False Positive,No,t.begum,Evening
ALT-000896,2026-04-16 15:55:03,2026-04,SIEM,Logon from disabled account,Low,Initial Access,Duplicate,No,t.begum,Evening
ALT-000887,2026-04-16 15:56:04,2026-04,IDS,Cobalt Strike beacon,Medium,Defense Evasion,False Positive,No,a.rahman,Evening
ALT-000888,2026-04-16 16:17:44,2026-04,SIEM,Logon from disabled account,Low,Impact,False Positive,No,t.begum,Evening
ALT-000883,2026-04-16 16:36:56,2026-04,SIEM,Audit log cleared,Medium,Discovery,False Positive,No,t.begum,Evening
ALT-000890,2026-04-16 16:45:19,2026-04,SIEM,Mass file download,High,Exfiltration,False Positive,No,t.begum,Evening
ALT-000886,2026-04-16 18:45:14,2026-04,EDR,LOLBin execution,Medium,Execution,True Positive,No,t.begum,Evening
ALT-000908,2026-04-17 07:53:38,2026-04,SIEM,Logon from disabled account,Low,Command and Control,False Positive,No,n.akter,Morning
ALT-000905,2026-04-17 08:07:17,2026-04,SIEM,Mass file download,Low,Exfiltration,False Positive,No,m.hasan,Morning
ALT-000903,2026-04-17 09:31:41,2026-04,WAF,XSS attempt,Low,Defense Evasion,Benign True Positive,No,t.begum,Morning
ALT-000913,2026-04-17 09:49:31,2026-04,Email-GW,Spoofed internal sender,Medium,Defense Evasion,Benign True Positive,No,m.hasan,Morning
ALT-000909,2026-04-17 10:10:21,2026-04,SIEM,Impossible travel,Low,Defense Evasion,True Positive,No,r.islam,Morning
ALT-000910,2026-04-17 11:07:53,2026-04,WAF,SQL injection attempt,Low,Defense Evasion,False Positive,No,s.khatun,Morning
ALT-000898,2026-04-17 11:23:38,2026-04,IDS,SMB lateral movement,Low,Exfiltration,False Positive,No,m.hasan,Morning
ALT-000901,2026-04-17 11:33:25,2026-04,IDS,EternalBlue exploit,Medium,Persistence,Benign True Positive,No,r.islam,Morning
ALT-000899,2026-04-17 12:02:34,2026-04,SIEM,Mass file download,Low,Collection,True Positive,No,t.begum,Morning
ALT-000900,2026-04-17 12:33:15,2026-04,EDR,Process hollowing,Low,Impact,False Positive,No,s.khatun,Morning
ALT-000915,2026-04-17 12:36:34,2026-04,WAF,XSS attempt,Medium,Execution,False Positive,No,t.begum,Morning
ALT-000904,2026-04-17 12:51:44,2026-04,WAF,SQL injection attempt,Low,Defense Evasion,True Positive,No,s.khatun,Morning
ALT-000911,2026-04-17 14:47:35,2026-04,Firewall,Tor exit node traffic,High,Privilege Escalation,True Positive,No,t.begum,Evening
ALT-000906,2026-04-17 15:16:04,2026-04,Firewall,Inbound port scan,High,Initial Access,False Positive,No,n.akter,Evening
ALT-000912,2026-04-17 15:31:56,2026-04,EDR,Process hollowing,Low,Persistence,False Positive,No,t.begum,Evening
ALT-000914,2026-04-17 16:24:23,2026-04,SIEM,New privileged account,High,Privilege Escalation,False Positive,No,s.khatun,Evening
ALT-000916,2026-04-17 17:50:27,2026-04,EDR,Ransomware canary file,Low,Credential Access,True Positive,No,t.begum,Evening
ALT-000907,2026-04-17 18:20:28,2026-04,SIEM,Brute-force logon burst,Low,Lateral Movement,False Positive,No,n.akter,Evening
ALT-000902,2026-04-17 18:42:33,2026-04,SIEM,New privileged account,High,Defense Evasion,False Positive,No,r.islam,Evening
ALT-000897,2026-04-17 21:45:25,2026-04,Email-GW,Phishing URL,Medium,Privilege Escalation,False Positive,No,s.khatun,Evening
ALT-000923,2026-04-18 08:10:59,2026-04,EDR,LOLBin execution,High,Persistence,False Positive,No,n.akter,Morning
ALT-000919,2026-04-18 09:02:39,2026-04,Email-GW,Spoofed internal sender,High,Impact,False Positive,No,a.rahman,Morning
ALT-000918,2026-04-18 11:32:59,2026-04,CASB,OAuth grant to risky app,Low,Discovery,False Positive,No,r.islam,Morning
ALT-000920,2026-04-18 11:49:40,2026-04,SIEM,Logon from disabled account,Low,Initial Access,False Positive,No,m.hasan,Morning
ALT-000922,2026-04-18 14:02:59,2026-04,WAF,SQL injection attempt,Low,Command and Control,False Positive,No,t.begum,Evening
ALT-000924,2026-04-18 14:09:57,2026-04,SIEM,Audit log cleared,Low,Discovery,True Positive,No,a.rahman,Evening
ALT-000917,2026-04-18 17:32:35,2026-04,EDR,Suspicious PowerShell,Low,Credential Access,Benign True Positive,No,a.rahman,Evening
ALT-000921,2026-04-18 18:00:57,2026-04,CASB,OAuth grant to risky app,Low,Exfiltration,False Positive,No,a.rahman,Evening
ALT-000926,2026-04-19 06:05:22,2026-04,SIEM,Mass file download,Low,Collection,False Positive,No,s.khatun,Morning
ALT-000927,2026-04-19 08:44:24,2026-04,SIEM,Mass file download,Medium,Credential Access,False Positive,No,n.akter,Morning
ALT-000925,2026-04-19 19:09:38,2026-04,SIEM,Logon from disabled account,Medium,Execution,False Positive,No,r.islam,Evening
ALT-000939,2026-04-20 05:11:50,2026-04,SIEM,Audit log cleared,Low,Exfiltration,False Positive,No,r.islam,Night
ALT-000931,2026-04-20 08:15:28,2026-04,SIEM,Brute-force logon burst,Medium,Execution,Duplicate,No,n.akter,Morning
ALT-000935,2026-04-20 08:17:19,2026-04,EDR,LOLBin execution,Medium,Credential Access,True Positive,Yes,n.akter,Morning
ALT-000933,2026-04-20 08:22:43,2026-04,EDR,Credential dumping tool,High,Defense Evasion,False Positive,No,s.khatun,Morning
ALT-000941,2026-04-20 09:13:22,2026-04,SIEM,Logon from disabled account,High,Collection,False Positive,No,s.khatun,Morning
ALT-000930,2026-04-20 09:54:06,2026-04,Firewall,Outbound to known C2,High,Discovery,False Positive,No,s.khatun,Morning
ALT-000937,2026-04-20 10:04:52,2026-04,SIEM,Logon from disabled account,Low,Collection,False Positive,No,r.islam,Morning
ALT-000932,2026-04-20 10:08:04,2026-04,SIEM,Logon from disabled account,Medium,Impact,True Positive,No,t.begum,Morning
ALT-000934,2026-04-20 10:55:26,2026-04,SIEM,New privileged account,Medium,Credential Access,False Positive,No,t.begum,Morning
ALT-000928,2026-04-20 13:38:48,2026-04,Firewall,Geo-blocked destination,Low,Impact,False Positive,No,r.islam,Morning
ALT-000945,2026-04-20 14:39:37,2026-04,EDR,LOLBin execution,Low,Persistence,False Positive,No,t.begum,Evening
ALT-000946,2026-04-20 15:09:43,2026-04,EDR,LOLBin execution,Medium,Defense Evasion,False Positive,No,m.hasan,Evening
ALT-000944,2026-04-20 16:00:37,2026-04,EDR,Credential dumping tool,High,Impact,Benign True Positive,No,t.begum,Evening
ALT-000943,2026-04-20 16:09:31,2026-04,WAF,SQL injection attempt,Low,Privilege Escalation,False Positive,No,m.hasan,Evening
ALT-000929,2026-04-20 16:43:09,2026-04,SIEM,Logon from disabled account,High,Privilege Escalation,True Positive,Yes,m.hasan,Evening
ALT-000936,2026-04-20 17:54:39,2026-04,SIEM,New privileged account,Low,Command and Control,False Positive,No,a.rahman,Evening
ALT-000940,2026-04-20 17:55:47,2026-04,Firewall,Geo-blocked destination,High,Privilege Escalation,Benign True Positive,No,r.islam,Evening
ALT-000942,2026-04-20 18:52:09,2026-04,SIEM,Brute-force logon burst,Medium,Initial Access,Benign True Positive,No,r.islam,Evening
ALT-000938,2026-04-20 20:14:02,2026-04,WAF,XSS attempt,High,Exfiltration,False Positive,No,t.begum,Evening
ALT-000947,2026-04-21 00:35:09,2026-04,SIEM,Impossible travel,Low,Collection,Benign True Positive,No,r.islam,Night
ALT-000971,2026-04-21 01:36:09,2026-04,WAF,SQL injection attempt,Medium,Command and Control,True Positive,No,s.khatun,Night
ALT-000966,2026-04-21 05:22:12,2026-04,IDS,SMB lateral movement,Medium,Defense Evasion,False Positive,No,t.begum,Night
ALT-000953,2026-04-21 09:34:29,2026-04,Firewall,Inbound port scan,Low,Command and Control,False Positive,No,r.islam,Morning
ALT-000967,2026-04-21 09:45:50,2026-04,Email-GW,Spoofed internal sender,Low,Discovery,True Positive,No,n.akter,Morning
ALT-000972,2026-04-21 10:25:39,2026-04,EDR,Suspicious PowerShell,Critical,Exfiltration,True Positive,Yes,t.begum,Morning
ALT-000962,2026-04-21 10:59:58,2026-04,Email-GW,Spoofed internal sender,Medium,Discovery,False Positive,No,s.khatun,Morning
ALT-000960,2026-04-21 13:24:19,2026-04,EDR,Ransomware canary file,Medium,Credential Access,False Positive,No,n.akter,Morning
ALT-000957,2026-04-21 13:24:48,2026-04,Firewall,Tor exit node traffic,High,Collection,True Positive,Yes,t.begum,Morning
ALT-000959,2026-04-21 13:48:03,2026-04,EDR,Credential dumping tool,Low,Execution,True Positive,No,a.rahman,Morning
ALT-000963,2026-04-21 13:58:47,2026-04,SIEM,Mass file download,Medium,Defense Evasion,False Positive,No,a.rahman,Morning
ALT-000968,2026-04-21 13:59:11,2026-04,EDR,Process hollowing,High,Defense Evasion,False Positive,No,t.begum,Morning
ALT-000956,2026-04-21 14:36:22,2026-04,SIEM,Brute-force logon burst,Low,Defense Evasion,False Positive,No,n.akter,Evening
ALT-000961,2026-04-21 15:04:42,2026-04,WAF,Path traversal,Low,Discovery,False Positive,No,r.islam,Evening
ALT-000964,2026-04-21 15:25:21,2026-04,SIEM,Mass file download,Medium,Lateral Movement,Duplicate,No,a.rahman,Evening
ALT-000965,2026-04-21 15:34:08,2026-04,SIEM,Audit log cleared,High,Collection,False Positive,No,m.hasan,Evening
ALT-000958,2026-04-21 15:39:30,2026-04,WAF,Web shell upload,Medium,Defense Evasion,False Positive,No,m.hasan,Evening
ALT-000954,2026-04-21 16:14:26,2026-04,EDR,Credential dumping tool,Low,Defense Evasion,True Positive,No,t.begum,Evening
ALT-000950,2026-04-21 17:39:45,2026-04,Email-GW,Phishing URL,Medium,Privilege Escalation,Benign True Positive,No,s.khatun,Evening
ALT-000949,2026-04-21 17:46:42,2026-04,SIEM,Impossible travel,Medium,Persistence,False Positive,No,n.akter,Evening
ALT-000955,2026-04-21 17:50:24,2026-04,SIEM,Logon from disabled account,Medium,Impact,True Positive,No,m.hasan,Evening
ALT-000952,2026-04-21 17:54:01,2026-04,Email-GW,Spoofed internal sender,Medium,Initial Access,Duplicate,No,a.rahman,Evening
ALT-000948,2026-04-21 18:36:09,2026-04,Email-GW,Malicious attachment,High,Collection,Benign True Positive,No,s.khatun,Evening
ALT-000951,2026-04-21 19:27:21,2026-04,Firewall,Geo-blocked destination,High,Credential Access,Benign True Positive,No,n.akter,Evening
ALT-000970,2026-04-21 20:19:14,2026-04,Email-GW,Spoofed internal sender,Low,Exfiltration,False Positive,No,n.akter,Evening
ALT-000969,2026-04-21 22:33:59,2026-04,Firewall,DNS tunneling pattern,Medium,Collection,Benign True Positive,No,t.begum,Night
ALT-000990,2026-04-22 00:37:25,2026-04,EDR,Ransomware canary file,Low,Defense Evasion,False Positive,No,t.begum,Night
ALT-000992,2026-04-22 00:45:41,2026-04,Firewall,DNS tunneling pattern,Low,Persistence,True Positive,Yes,s.khatun,Night
ALT-000982,2026-04-22 05:34:31,2026-04,Firewall,Inbound port scan,Low,Command and Control,False Positive,No,m.hasan,Night
ALT-001000,2026-04-22 05:43:27,2026-04,SIEM,Brute-force logon burst,Low,Privilege Escalation,False Positive,No,a.rahman,Night
ALT-000973,2026-04-22 06:16:18,2026-04,EDR,Credential dumping tool,Low,Privilege Escalation,False Positive,No,s.khatun,Morning
ALT-000997,2026-04-22 08:23:20,2026-04,SIEM,Impossible travel,Medium,Credential Access,Duplicate,No,n.akter,Morning
ALT-000978,2026-04-22 08:26:19,2026-04,SIEM,Audit log cleared,Medium,Lateral Movement,False Positive,No,a.rahman,Morning
ALT-000989,2026-04-22 08:30:56,2026-04,Email-GW,Business email compromise,Low,Initial Access,False Positive,No,s.khatun,Morning
ALT-000998,2026-04-22 09:59:42,2026-04,Firewall,DNS tunneling pattern,Medium,Defense Evasion,Duplicate,No,n.akter,Morning
ALT-000994,2026-04-22 10:49:45,2026-04,Email-GW,Spoofed internal sender,Medium,Impact,False Positive,No,s.khatun,Morning
ALT-000983,2026-04-22 10:59:30,2026-04,WAF,Path traversal,Low,Impact,False Positive,No,m.hasan,Morning
ALT-000995,2026-04-22 11:30:59,2026-04,Firewall,Outbound to known C2,Medium,Lateral Movement,True Positive,No,t.begum,Morning
ALT-000975,2026-04-22 11:47:44,2026-04,EDR,Process hollowing,Low,Collection,Benign True Positive,No,t.begum,Morning
ALT-000987,2026-04-22 12:22:55,2026-04,Firewall,Outbound to known C2,Low,Impact,False Positive,No,s.khatun,Morning
ALT-000977,2026-04-22 12:25:35,2026-04,Firewall,Inbound port scan,Low,Discovery,True Positive,No,t.begum,Morning
ALT-000993,2026-04-22 12:29:00,2026-04,Firewall,Tor exit node traffic,Critical,Exfiltration,False Positive,No,r.islam,Morning
ALT-000974,2026-04-22 12:46:01,2026-04,EDR,Process hollowing,Low,Initial Access,True Positive,No,m.hasan,Morning
ALT-000988,2026-04-22 12:55:42,2026-04,Email-GW,Phishing URL,High,Lateral Movement,False Positive,No,t.begum,Morning
ALT-000980,2026-04-22 14:19:52,2026-04,CASB,OAuth grant to risky app,Low,Command and Control,False Positive,No,r.islam,Evening
ALT-000999,2026-04-22 14:24:25,2026-04,CASB,OAuth grant to risky app,Medium,Exfiltration,Duplicate,No,r.islam,Evening
ALT-000976,2026-04-22 14:40:15,2026-04,WAF,Path traversal,Low,Exfiltration,False Positive,No,s.khatun,Evening
ALT-000985,2026-04-22 15:39:08,2026-04,IDS,SMB lateral movement,Low,Exfiltration,True Positive,No,s.khatun,Evening
ALT-000984,2026-04-22 16:14:55,2026-04,WAF,Web shell upload,Low,Persistence,False Positive,No,m.hasan,Evening
ALT-000981,2026-04-22 16:39:44,2026-04,SIEM,Audit log cleared,Low,Initial Access,False Positive,No,s.khatun,Evening
